,year,track_rank,search_artist,search_query,track_popularity,duration_min,tempo,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,k_labels,clusters
2317,1993,18,Peabo Bryson,A Whole New World,59.0,4.06,107.89399999999999,0.516,0.32,2.0,-10.487,1.0,0.0303,0.627,0.0,0.14400000000000002,0.131,2,Soft Acoustic
2318,1993,19,Janet Jackson,If,51.0,4.53,105.575,0.653,0.976,11.0,-5.172999999999999,0.0,0.0797,0.0374,0.00173,0.561,0.447,0,Neutral Energetic
2319,1993,20,SWV,I'm So Into You,61.0,4.64,99.01,0.85,0.513,7.0,-10.663,1.0,0.0513,0.0624,0.00249,0.0689,0.623,1,Happy Dance
2320,1993,21,Vanessa Williams,Love Is,33.0,4.75,79.857,0.48700000000000004,0.361,1.0,-9.97,1.0,0.0236,0.379,2.8800000000000002e-05,0.12,0.177,2,Soft Acoustic
2321,1993,22,Soul Asylum,Runaway Train,68.0,4.43,117.34100000000001,0.613,0.72,0.0,-7.957000000000001,1.0,0.0425,0.0132,0.0,0.10400000000000001,0.561,0,Neutral Energetic
2322,1993,23,Exposé,I'll Never Get Over You,51.0,3.85,166.94299999999998,0.32299999999999995,0.311,8.0,-12.671,1.0,0.0312,0.643,0.0,0.349,0.146,2,Soft Acoustic
2323,1993,24,Paperboy,Ditty,43.0,4.08,99.075,0.838,0.452,11.0,-15.219000000000001,0.0,0.0547,0.0509,0.0,0.0666,0.708,1,Happy Dance
2324,1993,25,Snap!,Rhythm Is a Dancer,67.0,3.76,124.249,0.794,0.745,9.0,-11.367,0.0,0.037000000000000005,0.273,0.000414,0.14300000000000002,0.706,1,Happy Dance
2325,1993,26,Billy Joel,The River of Dreams,60.0,4.13,89.646,0.631,0.7490000000000001,7.0,-8.15,1.0,0.0576,0.205,5.21e-06,0.0667,0.43700000000000006,0,Neutral Energetic
2326,1993,27,The Proclaimers,I'm Gonna Be,72.0,3.66,131.922,0.851,0.551,4.0,-5.1770000000000005,1.0,0.0396,0.151,0.0,0.0827,0.807,1,Happy Dance
2327,1993,28,Spin Doctors,Two Princes,69.0,4.28,103.73100000000001,0.5429999999999999,0.912,7.0,-10.71,1.0,0.0601,0.00162,2.1000000000000002e-06,0.0565,0.836,1,Happy Dance
2328,1993,29,SWV,Right Here,61.0,3.78,94.01299999999999,0.601,0.74,9.0,-5.043,0.0,0.0573,0.0299,0.332,0.0937,0.672,1,Happy Dance
2329,1993,30,Whitney Houston,I Have Nothing,72.0,4.82,152.94299999999998,0.541,0.401,0.0,-10.499,1.0,0.0365,0.5760000000000001,0.0,0.16399999999999998,0.24,2,Soft Acoustic
2330,1993,31,Arrested Development,Mr. Wendal,53.0,4.13,109.99700000000001,0.884,0.37,8.0,-11.353,1.0,0.11199999999999999,0.0188,0.004229999999999999,0.026000000000000002,0.883,1,Happy Dance
2331,1993,32,Rod Stewart,Have I Told You Lately,64.0,4.03,142.814,0.523,0.366,10.0,-14.069,1.0,0.0331,0.498,0.0,0.094,0.29100000000000004,2,Soft Acoustic
2332,1993,33,Shanice,Saving Forever for You,38.0,4.48,133.358,0.655,0.545,9.0,-8.163,1.0,0.0342,0.494,0.0,0.0417,0.46299999999999997,2,Soft Acoustic
2333,1993,34,Duran Duran,Ordinary World,71.0,5.67,140.124,0.47200000000000003,0.652,1.0,-10.171,0.0,0.0305,0.0131,1.12e-05,0.14,0.401,0,Neutral Energetic
2334,1993,35,Tony! Toni! Toné!,If I Had No Loot,46.0,4.02,106.725,0.873,0.721,11.0,-9.774,0.0,0.0448,0.113,0.0,0.27,0.81,1,Happy Dance
2335,1993,36,Meat Loaf,I'd Do Anything for Love (But I Won't Do That),58.0,5.27,105.212,0.419,0.672,2.0,-6.353,1.0,0.092,0.623,0.0,0.41200000000000003,0.304,2,Soft Acoustic
2336,1993,37,Onyx,Slam,59.0,3.64,98.305,0.8759999999999999,0.71,11.0,-12.908,1.0,0.34700000000000003,0.0654,0.00312,0.9179999999999999,0.7240000000000001,1,Happy Dance
2337,1993,38,P.M. Dawn,Looking Through Patient Eyes,37.0,4.16,102.23700000000001,0.7859999999999999,0.37200000000000005,8.0,-17.765,1.0,0.0536,0.19,5.9e-06,0.129,0.685,1,Happy Dance
2338,1993,39,Whitney Houston,I'm Every Woman,59.0,4.75,119.555,0.665,0.847,5.0,-8.314,0.0,0.0535,0.0178,0.00288,0.126,0.4,0,Neutral Energetic
2339,1993,40,Shai,"""Baby I'm Yours""",40.0,4.58,143.8,0.705,0.575,2.0,-9.517999999999999,1.0,0.0381,0.215,2.09e-05,0.12,0.596,1,Happy Dance
2340,1993,41,Duran Duran,Come Undone,66.0,4.28,173.93099999999998,0.542,0.7929999999999999,8.0,-8.203,1.0,0.053,0.0423,3.95e-06,0.0814,0.708,1,Happy Dance
2341,1993,42,Tina Turner,I Don't Wanna Fight,46.0,4.42,92.051,0.601,0.899,2.0,-4.084,1.0,0.0485,0.20800000000000002,3.32e-06,0.141,0.665,1,Happy Dance
2342,1993,43,P.M. Dawn,I'd Die Without You,48.0,4.18,79.992,0.5429999999999999,0.266,1.0,-18.813,1.0,0.0443,0.256,0.00093,0.0993,0.34299999999999997,2,Soft Acoustic
2343,1993,44,95 South,"Whoot, There It Is",24.0,4.61,132.952,0.7829999999999999,0.498,7.0,-14.387,1.0,0.0556,0.0157,0.245,0.456,0.519,0,Neutral Energetic
2344,1993,45,Naughty by Nature,Hip Hop Hooray,64.0,4.45,99.20100000000001,0.862,0.642,6.0,-13.652000000000001,0.0,0.10099999999999999,0.102,0.0,0.272,0.765,1,Happy Dance
2345,1993,46,Toni Braxton,Another Sad Love Song,50.0,5.03,96.06700000000001,0.78,0.71,2.0,-7.428999999999999,1.0,0.0479,0.0143,3.4899999999999995e-05,0.0366,0.858,1,Happy Dance
2346,1993,47,Michael Jackson,Will You Be There,55.0,7.67,82.911,0.348,0.43200000000000005,8.0,-9.552999999999999,1.0,0.0388,0.8190000000000001,0.0856,0.191,0.141,2,Soft Acoustic
2347,1993,48,Shai,Comforter,43.0,4.18,121.9,0.725,0.384,7.0,-12.64,1.0,0.0317,0.00569,0.00022,0.158,0.49700000000000005,0,Neutral Energetic
2348,1993,49,Bobby Brown,"""Good Enough""",44.0,5.03,90.2,0.6509999999999999,0.743,2.0,-9.254,1.0,0.0364,0.00526,0.000341,0.0406,0.5329999999999999,0,Neutral Energetic
2349,1993,50,4 Non Blondes,What's Up?,77.0,4.93,134.355,0.565,0.564,2.0,-10.044,1.0,0.0292,0.161,0.0,0.114,0.45399999999999996,0,Neutral Energetic
2350,1993,51,Ace of Base,All That She Wants,71.0,3.52,93.764,0.7979999999999999,0.625,11.0,-9.689,1.0,0.0548,0.00547,7.979999999999999e-05,0.10300000000000001,0.858,1,Happy Dance
2351,1993,52,Prince,7,50.0,3.14,123.01100000000001,0.789,0.8079999999999999,1.0,-6.176,1.0,0.0881,0.14800000000000002,1.32e-05,0.84,0.8029999999999999,1,Happy Dance
2352,1993,53,Dr. Dre,Fuck wit Dre Day (And Everybody's Celebratin'),64.0,4.87,93.603,0.75,0.706,7.0,-7.461,1.0,0.156,0.08800000000000001,0.0,0.535,0.59,1,Happy Dance
2353,1993,54,Brian McKnight,One Last Cry,63.0,4.92,109.76899999999999,0.355,0.126,11.0,-13.800999999999998,1.0,0.0301,0.909,0.000337,0.131,0.102,2,Soft Acoustic
2354,1993,55,Xscape,Just Kickin' It,52.0,3.4,80.904,0.6940000000000001,0.365,1.0,-12.294,0.0,0.0635,0.054000000000000006,3.43e-05,0.401,0.693,1,Happy Dance
2355,1993,56,2Pac,I Get Around,68.0,4.32,96.18799999999999,0.846,0.41600000000000004,10.0,-13.767000000000001,0.0,0.11800000000000001,0.156,9.34e-06,0.23800000000000002,0.645,1,Happy Dance
2356,1993,57,Bon Jovi,Bed of Roses,72.0,6.57,164.58700000000002,0.309,0.596,5.0,-5.599,1.0,0.0293,0.10099999999999999,0.0,0.21,0.161,0,Neutral Energetic
2357,1993,58,Mary J. Blige,Real Love (Mary J. Blige song),8.0,4.51,95.038,0.764,0.773,0.0,-6.146,1.0,0.071,0.109,0.00020299999999999997,0.042,0.835,1,Happy Dance
2358,1993,59,Portrait,"""Here We Go Again!""",40.0,3.92,106.709,0.7709999999999999,0.745,11.0,-10.217,0.0,0.0904,0.0256,0.00037400000000000004,0.107,0.599,1,Happy Dance
2359,1993,60,Aerosmith,Cryin',0.0,5.14,105.88,0.445,0.858,9.0,-3.673,1.0,0.0327,0.0002,0.0108,0.36700000000000005,0.489,0,Neutral Energetic
2360,1993,61,Ugly Kid Joe,Cat's in the Cradle,64.0,4.03,75.67,0.511,0.517,8.0,-9.652999999999999,1.0,0.0328,0.13,0.0,0.07400000000000001,0.433,0,Neutral Energetic
2361,1993,62,TLC,What About Your Friends,55.0,4.89,105.882,0.7440000000000001,0.851,10.0,-10.107999999999999,0.0,0.049,0.0267,0.007379999999999999,0.0989,0.626,1,Happy Dance
2362,1993,63,Positive K,I Got a Man,45.0,3.88,103.75399999999999,0.812,0.753,7.0,-13.252,1.0,0.11800000000000001,0.0774,0.0,0.341,0.787,1,Happy Dance
2363,1993,64,Zhané,Hey Mr. D.J.,56.0,4.25,101.31299999999999,0.865,0.645,2.0,-6.939,1.0,0.071,0.0836,0.00117,0.109,0.89,1,Happy Dance
2364,1993,65,Cypress Hill,Insane in the Brain,69.0,3.47,102.305,0.897,0.612,11.0,-10.489,1.0,0.21100000000000002,0.0297,0.18600000000000003,0.0894,0.767,1,Happy Dance
2365,1993,66,Madonna,Deeper and Deeper,43.0,5.56,119.943,0.659,0.818,7.0,-7.09,0.0,0.0265,0.00601,0.299,0.336,0.39,0,Neutral Energetic
2366,1993,67,Madonna,Rain,49.0,5.48,92.419,0.5920000000000001,0.642,10.0,-9.38,1.0,0.026000000000000002,0.0883,0.00134,0.131,0.16,0,Neutral Energetic
2367,1993,68,Jeremy Jordan,The Right Kind of Love,31.0,4.57,178.06400000000002,0.7170000000000001,0.634,5.0,-7.736000000000001,0.0,0.036000000000000004,0.115,0.0,0.0782,0.8959999999999999,1,Happy Dance
2368,1993,69,Inner Circle,Bad Boys,67.0,3.82,87.85799999999999,0.7809999999999999,0.722,7.0,-8.376,1.0,0.0667,0.23600000000000002,0.000398,0.077,0.5329999999999999,0,Neutral Energetic
2369,1993,70,Boy Krazy,That's What Love Can Do,31.0,3.37,117.471,0.7829999999999999,0.773,5.0,-7.541,0.0,0.0493,0.0103,0.000162,0.0349,0.7440000000000001,1,Happy Dance
2370,1993,71,Jon Secada,Do You Believe in Us,40.0,3.99,107.75,0.662,0.8909999999999999,3.0,-7.245,1.0,0.0349,0.0103,3.64e-06,0.634,0.743,1,Happy Dance
2371,1993,72,Jon Secada,Angel,59.0,4.58,151.704,0.485,0.47700000000000004,0.0,-8.948,1.0,0.0262,0.295,3.35e-05,0.20199999999999999,0.134,2,Soft Acoustic
2372,1993,73,Kenny G,Forever in Love,51.0,4.99,82.427,0.331,0.318,5.0,-14.901,1.0,0.0313,0.336,0.158,0.17,0.111,2,Soft Acoustic
2373,1993,74,Janet Jackson,Again,67.0,5.02,123.09100000000001,0.873,0.593,7.0,-8.942,1.0,0.10300000000000001,0.078,0.0069700000000000005,0.10400000000000001,0.495,0,Neutral Energetic
2374,1993,75,DJ Jazzy Jeff & The Fresh Prince,Boom! Shake the Room,52.0,3.77,99.771,0.792,0.9640000000000001,1.0,-5.405,1.0,0.154,0.0698,0.0,0.302,0.621,1,Happy Dance
2375,1993,76,Restless Heart,When She Cries,55.0,3.7,105.223,0.6659999999999999,0.521,9.0,-10.993,1.0,0.0292,0.114,0.0,0.0604,0.361,0,Neutral Energetic
2376,1993,77,Inner Circle,Sweat,69.0,3.78,173.02599999999998,0.787,0.728,0.0,-7.705,1.0,0.218,0.0124,0.0,0.157,0.94,1,Happy Dance
2377,1993,78,Ice Cube,It Was a Good Day,75.0,4.33,82.35600000000001,0.7979999999999999,0.7440000000000001,7.0,-5.327999999999999,0.0,0.136,0.33,0.000106,0.292,0.794,1,Happy Dance
2378,1993,79,Captain Hollywood Project,More and More,59.0,4.23,125.86200000000001,0.6609999999999999,0.847,7.0,-11.855,1.0,0.0349,0.225,0.835,0.0863,0.71,1,Happy Dance
2379,1993,80,The Heights,How Do You Talk to an Angel,50.0,3.79,80.643,0.40399999999999997,0.51,9.0,-11.353,1.0,0.0321,0.281,6.32e-06,0.0789,0.526,2,Soft Acoustic
2380,1993,81,Digable Planets,Rebirth of Slick,59.0,4.35,98.315,0.884,0.33399999999999996,1.0,-18.942999999999998,0.0,0.228,0.0476,0.0588,0.107,0.5710000000000001,1,Happy Dance
2381,1993,82,Haddaway,What Is Love,65.0,4.51,123.87100000000001,0.6829999999999999,0.772,7.0,-7.907,0.0,0.0311,0.0222,0.0149,0.203,0.737,1,Happy Dance
2382,1993,83,Michael Bolton,To Love Somebody,58.0,4.13,74.10300000000001,0.36700000000000005,0.353,11.0,-11.786,1.0,0.0288,0.335,0.0,0.1,0.282,2,Soft Acoustic
2383,1993,84,En Vogue,"Give It Up, Turn It Loose",30.0,5.2,93.015,0.836,0.58,1.0,-8.777999999999999,1.0,0.0692,0.19,0.000271,0.0379,0.9390000000000001,1,Happy Dance
2384,1993,85,Kris Kross,Alright,34.0,4.06,97.305,0.8029999999999999,0.5820000000000001,10.0,-11.286,0.0,0.19,0.00432,4.26e-05,0.252,0.547,0,Neutral Energetic
2385,1993,86,Ice Cube,Check Yo Self,69.0,4.55,101.368,0.934,0.735,1.0,-6.667999999999999,1.0,0.251,0.031,8.599999999999999e-06,0.107,0.768,1,Happy Dance
2386,1993,87,Sting,Fields of Gold,70.0,3.7,103.99600000000001,0.6509999999999999,0.33899999999999997,2.0,-11.917,1.0,0.0246,0.37200000000000005,0.0141,0.0739,0.32,2,Soft Acoustic
2388,1993,89,Go West,Faithful,37.0,4.43,105.538,0.615,0.912,10.0,-8.027999999999999,0.0,0.0416,0.0323,0.0,0.0966,0.753,1,Happy Dance
2389,1993,90,Rod Stewart,Reason to Believe,48.0,4.18,138.216,0.375,0.507,7.0,-13.372,1.0,0.0414,0.6779999999999999,0.00139,0.26,0.475,2,Soft Acoustic
2390,1993,91,Tears for Fears,Break It Down Again,56.0,4.53,109.001,0.6809999999999999,0.742,5.0,-7.0,1.0,0.0249,0.0134,0.42200000000000004,0.121,0.486,0,Neutral Energetic
2391,1993,92,Joey Lawrence,Nothin' My Love Can't Fix,21.0,4.05,106.12200000000001,0.657,0.909,7.0,-6.322,1.0,0.0918,0.0131,0.0006230000000000001,0.21100000000000002,0.606,1,Happy Dance
2392,1993,93,Green Jellÿ,Three Little Pigs,47.0,5.89,144.469,0.449,0.95,7.0,-4.978,1.0,0.225,0.0115,3.66e-05,0.514,0.33899999999999997,0,Neutral Energetic
2393,1993,94,Aerosmith,Livin' on the Edge,58.0,6.35,84.58,0.39899999999999997,0.8809999999999999,2.0,-4.341,1.0,0.0347,0.0019,0.0042899999999999995,0.39,0.272,0,Neutral Energetic
2394,1993,95,Gin Blossoms,Hey Jealousy,59.0,3.94,152.903,0.47100000000000003,0.797,6.0,-8.407,0.0,0.0389,0.00017900000000000001,6.49e-06,0.299,0.49700000000000005,0,Neutral Energetic
2395,1993,96,Sting,If I Ever Lose My Faith in You,56.0,4.51,97.995,0.575,0.727,2.0,-9.539,1.0,0.0281,0.00952,0.007540000000000001,0.054000000000000006,0.504,0,Neutral Energetic
2396,1993,97,Tony! Toni! Toné!,Anniversary (Tony! Toni! Toné! song),31.0,4.53,88.99,0.7040000000000001,0.505,8.0,-9.761000000000001,0.0,0.0344,0.0454,0.0,0.316,0.562,0,Neutral Energetic
2397,1993,98,Jade,One Woman,29.0,4.82,151.946,0.662,0.605,1.0,-9.475,1.0,0.0566,0.0552,0.0,0.418,0.545,0,Neutral Energetic
2398,1993,99,Taylor Dayne,Can't Get Enough of Your Love,35.0,4.43,108.175,0.691,0.8370000000000001,9.0,-5.09,0.0,0.0353,0.0147,4.47e-05,0.162,0.64,1,Happy Dance
2399,1993,100,Def Leppard,Two Steps Behind,56.0,4.27,146.148,0.456,0.419,2.0,-10.594000000000001,1.0,0.0247,0.11699999999999999,0.0,0.17800000000000002,0.425,0,Neutral Energetic
2400,1994,1,Ace of Base,The Sign,68.0,3.19,96.98700000000001,0.8079999999999999,0.7859999999999999,4.0,-6.897,0.0,0.0447,0.00928,0.0701,0.0574,0.899,1,Happy Dance
2401,1994,2,All-4-One,I Swear,65.0,4.33,83.20700000000001,0.532,0.40700000000000003,6.0,-9.658,0.0,0.0233,0.235,0.0,0.11699999999999999,0.23,2,Soft Acoustic
2402,1994,3,Boyz II Men,I'll Make Love to You,61.0,3.95,142.589,0.5670000000000001,0.501,2.0,-8.038,1.0,0.0241,0.0995,0.0,0.0986,0.2,0,Neutral Energetic
2403,1994,4,Céline Dion,The Power of Love,67.0,5.71,140.054,0.546,0.519,8.0,-9.072000000000001,1.0,0.0291,0.36,0.00045999999999999996,0.24,0.247,2,Soft Acoustic
2404,1994,5,Mariah Carey,Hero,70.0,4.3,119.98700000000001,0.501,0.37799999999999995,4.0,-9.37,1.0,0.028999999999999998,0.735,0.0,0.11900000000000001,0.17800000000000002,2,Soft Acoustic
2405,1994,6,Lisa Loeb and Nine Stories,Stay,44.0,3.07,80.396,0.67,0.607,1.0,-6.827000000000001,1.0,0.0496,0.475,0.0,0.126,0.375,2,Soft Acoustic
2406,1994,7,Toni Braxton,Breathe Again,58.0,4.49,153.91899999999998,0.6890000000000001,0.677,0.0,-6.36,1.0,0.0326,0.0704,0.0,0.0877,0.259,0,Neutral Energetic
2407,1994,8,Bryan Adams,All for Love,53.0,4.73,74.835,0.408,0.569,2.0,-6.237,1.0,0.028999999999999998,0.19,0.0,0.126,0.146,0,Neutral Energetic
2408,1994,9,Ace of Base,All That She Wants,71.0,3.52,93.764,0.7979999999999999,0.625,11.0,-9.689,1.0,0.0548,0.00547,7.979999999999999e-05,0.10300000000000001,0.858,1,Happy Dance
2409,1994,10,Ace of Base,Don't Turn Around,55.0,3.84,95.62299999999999,0.745,0.7709999999999999,4.0,-8.231,0.0,0.0755,0.0010400000000000001,0.387,0.0574,0.752,1,Happy Dance
2411,1994,12,Janet Jackson,Again,67.0,5.02,123.09100000000001,0.873,0.593,7.0,-8.942,1.0,0.10300000000000001,0.078,0.0069700000000000005,0.10400000000000001,0.495,0,Neutral Energetic
2412,1994,13,Madonna,I'll Remember,49.0,4.4,167.796,0.691,0.601,7.0,-9.698,1.0,0.0428,0.628,0.017,0.0709,0.85,1,Happy Dance
2413,1994,14,Salt-n-Pepa,Whatta Man,60.0,5.14,173.208,0.757,0.544,5.0,-10.722000000000001,1.0,0.21899999999999997,0.154,6.07e-05,0.226,0.9209999999999999,1,Happy Dance
2414,1994,15,John Mellencamp,Wild Night,45.0,3.46,144.339,0.665,0.888,7.0,-4.433,1.0,0.0552,0.0695,0.00147,0.10400000000000001,0.951,1,Happy Dance
2415,1994,16,Mariah Carey,Without You,69.0,3.56,122.06,0.5760000000000001,0.526,6.0,-8.524,1.0,0.0325,0.32299999999999995,2.01e-06,0.0548,0.147,2,Soft Acoustic
2416,1994,17,Toni Braxton,You Mean the World to Me,45.0,4.94,167.669,0.595,0.736,11.0,-6.648,1.0,0.0469,0.0964,9.28e-06,0.10400000000000001,0.521,0,Neutral Energetic
2417,1994,18,Elton John,Can You Feel the Love Tonight,57.0,4.0,122.598,0.297,0.364,10.0,-9.261000000000001,1.0,0.0305,0.813,0.0007610000000000001,0.0976,0.149,2,Soft Acoustic
2418,1994,19,Prince,The Most Beautiful Girl in the World,18.0,4.51,185.59799999999998,0.43700000000000006,0.287,6.0,-10.017999999999999,1.0,0.0282,0.8,0.0,0.11699999999999999,0.598,2,Soft Acoustic
2419,1994,20,Coolio,Fantastic Voyage,56.0,5.57,104.704,0.888,0.584,7.0,-13.308,1.0,0.11199999999999999,0.0389,3.25e-06,0.0625,0.762,1,Happy Dance
2420,1994,21,Big Mountain,"Baby, I Love Your Way",67.0,4.16,147.518,0.6509999999999999,0.747,1.0,-7.269,0.0,0.0699,0.0528,0.0,0.207,0.7759999999999999,1,Happy Dance
2421,1994,22,Warren G,Regulate,73.0,4.15,95.265,0.8490000000000001,0.521,11.0,-12.999,0.0,0.21600000000000003,0.304,1.65e-06,0.115,0.763,1,Happy Dance
2422,1994,23,Jon Secada,If You Go,34.0,4.58,105.99799999999999,0.631,0.813,7.0,-8.106,1.0,0.0337,0.0779,0.0,0.16699999999999998,0.522,0,Neutral Energetic
2423,1994,24,Aaliyah,Back & Forth,76.0,3.07,146.933,0.759,0.5379999999999999,8.0,-8.256,0.0,0.384,0.151,0.0,0.126,0.831,1,Happy Dance
2424,1994,25,Richard Marx,Now and Forever,65.0,3.58,77.988,0.441,0.258,7.0,-11.227,1.0,0.0276,0.6609999999999999,0.0,0.106,0.172,2,Soft Acoustic
2425,1994,26,Babyface,When Can I See You,53.0,3.83,169.199,0.754,0.47200000000000003,8.0,-11.787,1.0,0.0807,0.257,2.09e-05,0.121,0.613,1,Happy Dance
2426,1994,27,Bryan Adams,Please Forgive Me,53.0,5.93,134.11,0.5870000000000001,0.456,9.0,-7.011,1.0,0.0262,0.516,0.0,0.10400000000000001,0.14400000000000002,2,Soft Acoustic
2427,1994,28,All-4-One,So Much in Love,44.0,3.54,137.714,0.322,0.25,0.0,-11.450999999999999,0.0,0.03,0.892,0.0,0.12,0.35200000000000004,2,Soft Acoustic
2428,1994,29,Salt-n-Pepa,Shoop,66.0,4.14,96.91799999999999,0.9390000000000001,0.675,0.0,-7.232,1.0,0.21100000000000002,0.0915,0.0,0.0565,0.795,1,Happy Dance
2429,1994,30,Janet Jackson,"Any Time, Any Place",57.0,7.14,128.785,0.5710000000000001,0.23199999999999998,10.0,-11.309000000000001,1.0,0.0699,0.604,0.000246,0.11900000000000001,0.207,2,Soft Acoustic
2430,1994,31,Collective Soul,Shine,67.0,5.1,150.135,0.54,0.423,6.0,-8.799,1.0,0.0283,0.294,0.0884,0.152,0.353,2,Soft Acoustic
2431,1994,32,Michael Bolton,Said I Loved You...But I Lied,62.0,5.08,159.713,0.547,0.569,10.0,-8.644,1.0,0.0271,0.18899999999999997,7.05e-06,0.156,0.43200000000000005,0,Neutral Energetic
2432,1994,33,Enigma,Return to Innocence,63.0,4.26,88.02600000000001,0.47600000000000003,0.584,10.0,-12.357000000000001,1.0,0.038,0.11900000000000001,0.0,0.27399999999999997,0.41700000000000004,0,Neutral Energetic
2433,1994,34,Sheryl Crow,All I Wanna Do,66.0,4.54,120.09100000000001,0.82,0.528,9.0,-11.179,1.0,0.0321,0.111,0.0186,0.257,0.9309999999999999,1,Happy Dance
2434,1994,35,Crash Test Dummies,Mmm Mmm Mmm Mmm,53.0,3.92,92.934,0.58,0.575,3.0,-7.72,1.0,0.0231,0.25,1.83e-05,0.0813,0.37,0,Neutral Energetic
2435,1994,36,Tevin Campbell,Can We Talk,63.0,4.74,172.365,0.6579999999999999,0.711,2.0,-7.4239999999999995,0.0,0.0425,0.0759,1.77e-05,0.0446,0.614,0,Neutral Energetic
2436,1994,37,Da Brat,Funkdafied,53.0,3.1,90.995,0.802,0.461,11.0,-12.367,0.0,0.302,0.0757,0.0,0.109,0.74,1,Happy Dance
2437,1994,38,Meat Loaf,I'd Do Anything for Love (But I Won't Do That),58.0,5.27,105.212,0.419,0.672,2.0,-6.353,1.0,0.092,0.623,0.0,0.41200000000000003,0.304,2,Soft Acoustic
2438,1994,39,DRS,Gangsta Lean,37.0,5.37,82.57600000000001,0.742,0.258,3.0,-11.885,0.0,0.0339,0.451,0.0,0.0926,0.47600000000000003,2,Soft Acoustic
2439,1994,40,"10,000 Maniacs",Because the Night,59.0,3.72,122.624,0.408,0.79,11.0,-8.138,0.0,0.10300000000000001,0.26,0.00027,0.765,0.34700000000000003,0,Neutral Energetic
2440,1994,41,Us3,Cantaloop,43.0,4.66,115.962,0.852,0.655,5.0,-11.498,0.0,0.0645,0.107,2.07e-05,0.13699999999999998,0.9520000000000001,1,Happy Dance
2441,1994,42,Tag Team,Whoomp!,58.0,3.77,129.44299999999998,0.8,0.639,4.0,-7.406000000000001,0.0,0.0439,0.00123,0.0,0.0803,0.45,0,Neutral Energetic
2442,1994,43,Melissa Etheridge,Come to My Window,53.0,3.93,97.257,0.512,0.636,7.0,-9.602,1.0,0.0262,0.08,0.000106,0.08800000000000001,0.499,0,Neutral Energetic
2443,1994,44,Changing Faces,Stroke You Up,42.0,3.61,131.39600000000002,0.73,0.731,3.0,-3.438,0.0,0.0279,0.278,0.0,0.258,0.649,1,Happy Dance
2444,1994,45,Tevin Campbell,I'm Ready,49.0,4.78,91.20100000000001,0.684,0.687,0.0,-6.393,1.0,0.0228,0.0631,1.29e-05,0.0601,0.752,1,Happy Dance
2446,1994,47,Mariah Carey,Anytime You Need a Friend,50.0,4.42,136.13,0.57,0.5489999999999999,9.0,-7.956,0.0,0.0312,0.469,7.91e-06,0.0715,0.295,2,Soft Acoustic
2447,1994,48,Janet Jackson,Because of Love,41.0,4.35,112.37,0.764,0.878,5.0,-5.647,0.0,0.0523,0.287,0.0035600000000000002,0.18,0.825,1,Happy Dance
2448,1994,49,The Cranberries,Linger,74.0,4.58,94.845,0.439,0.434,7.0,-14.918,1.0,0.0265,0.0783,4.8700000000000005e-05,0.14,0.204,0,Neutral Energetic
2449,1994,50,Beck,Loser,69.0,3.92,85.387,0.654,0.611,2.0,-10.45,1.0,0.11900000000000001,0.0337,0.000178,0.405,0.7859999999999999,1,Happy Dance
2450,1994,51,Gin Blossoms,Found Out About You,54.0,3.89,134.718,0.539,0.826,7.0,-8.037,1.0,0.0276,0.00224,0.0451,0.0832,0.669,1,Happy Dance
2451,1994,52,Snoop Doggy Dogg,Gin and Juice,44.0,3.52,94.491,0.5489999999999999,0.845,7.0,-4.279,1.0,0.2,0.0287,0.000492,0.67,0.35100000000000003,0,Neutral Energetic
2452,1994,53,Immature,Never Lie,37.0,4.22,142.106,0.701,0.39299999999999996,9.0,-10.236,0.0,0.0299,0.605,3.41e-05,0.109,0.337,2,Soft Acoustic
2453,1994,54,Bruce Springsteen,Streets of Philadelphia,71.0,3.25,93.699,0.741,0.29,5.0,-13.251,1.0,0.0302,0.294,0.11800000000000001,0.0924,0.44299999999999995,2,Soft Acoustic
2454,1994,55,Domino,Getto Jam,50.0,4.32,86.57600000000001,0.802,0.547,9.0,-12.085,1.0,0.131,0.0312,1.34e-06,0.326,0.49200000000000005,0,Neutral Energetic
2455,1994,56,Luther Vandross,Endless Love,59.0,4.33,95.969,0.231,0.47700000000000004,10.0,-7.747999999999999,1.0,0.028999999999999998,0.747,2.61e-06,0.122,0.235,2,Soft Acoustic
2456,1994,57,Aaron Hall,I Miss You,45.0,6.36,120.079,0.713,0.754,6.0,-5.277,1.0,0.0271,0.0298,0.0,0.136,0.564,0,Neutral Energetic
2457,1994,58,Xscape,Understanding,46.0,5.68,137.82299999999998,0.7,0.465,7.0,-10.43,1.0,0.0562,0.36,0.000157,0.14300000000000002,0.306,2,Soft Acoustic
2458,1994,59,Warren G,This D.J.,65.0,3.38,92.035,0.804,0.44299999999999995,6.0,-10.267999999999999,0.0,0.134,0.0312,0.0225,0.11199999999999999,0.58,0,Neutral Energetic
2459,1994,60,Jodeci,Cry for You,54.0,5.02,115.775,0.65,0.496,5.0,-12.349,0.0,0.0331,0.305,0.0,0.33,0.5760000000000001,2,Soft Acoustic
2460,1994,61,2Pac,Keep Ya Head Up,69.0,4.38,172.329,0.598,0.732,4.0,-7.013,1.0,0.425,0.14400000000000002,0.0,0.508,0.595,0,Neutral Energetic
